# a0 a2 a4 a6 delta sigma
1.00000 0.14637 -0.01257 -0.00000 0.00 3.82
1.00000 0.14612 -0.01252 -0.00000 0.00 3.83
1.00000 0.14587 -0.01248 -0.00000 0.00 3.83
1.00000 0.14562 -0.01243 -0.00000 0.00 3.84
1.00000 0.14537 -0.01239 -0.00000 0.00 3.84
1.00000 0.14512 -0.01234 -0.00000 0.00 3.84
1.00000 0.14487 -0.01229 -0.00000 0.00 3.85
1.00000 0.14462 -0.01225 -0.00000 0.00 3.85
1.00000 0.14438 -0.01220 -0.00000 0.00 3.86
1.00000 0.14413 -0.01216 -0.00000 0.00 3.86
1.00000 0.14388 -0.01211 -0.00000 0.00 3.86
1.00000 0.14364 -0.01207 -0.00000 0.00 3.87
1.00000 0.14339 -0.01203 -0.00000 0.00 3.87
1.00000 0.14315 -0.01198 -0.00000 0.00 3.88
1.00000 0.14291 -0.01194 -0.00000 0.00 3.88
1.00000 0.14266 -0.01189 -0.00000 0.00 3.88
1.00000 0.14242 -0.01185 -0.00000 0.00 3.89
1.00000 0.14218 -0.01181 -0.00000 0.00 3.89
1.00000 0.14193 -0.01176 -0.00000 0.00 3.90
1.00000 0.14169 -0.01172 -0.00000 0.00 3.90
1.00000 0.14145 -0.01168 -0.00000 0.00 3.90
1.00000 0.14121 -0.01164 -0.00000 0.00 3.91
1.00000 0.14097 -0.01159 -0.00000 0.00 3.91
1.00000 0.14073 -0.01155 -0.00000 0.00 3.92
1.00000 0.14049 -0.01151 -0.00000 0.00 3.92
1.00000 0.14026 -0.01147 -0.00000 0.00 3.92
1.00000 0.14002 -0.01142 -0.00000 0.00 3.93
1.00000 0.13978 -0.01138 -0.00000 0.00 3.93
1.00000 0.13954 -0.01134 -0.00000 0.00 3.94
1.00000 0.13931 -0.01130 -0.00000 0.00 3.94
1.00000 0.13907 -0.01126 -0.00000 0.00 3.94
1.00000 0.13884 -0.01122 -0.00000 0.00 3.95
1.00000 0.13860 -0.01118 -0.00000 0.00 3.95
1.00000 0.13837 -0.01114 -0.00000 0.00 3.96
1.00000 0.13814 -0.01110 -0.00000 0.00 3.96
1.00000 0.13790 -0.01106 -0.00000 0.00 3.96
1.00000 0.13767 -0.01102 -0.00000 0.00 3.97
1.00000 0.13744 -0.01098 -0.00000 0.00 3.97
1.00000 0.13721 -0.01094 -0.00000 0.00 3.98
1.00000 0.13698 -0.01090 -0.00000 0.00 3.98
1.00000 0.13675 -0.01086 -0.00000 0.00 3.98
1.00000 0.13652 -0.01082 -0.00000 0.00 3.99
1.00000 0.13629 -0.01078 -0.00000 0.00 3.99
1.00000 0.13606 -0.01074 -0.00000 0.00 4.00
1.00000 0.13583 -0.01070 -0.00000 0.00 4.00
1.00000 0.13560 -0.01067 -0.00000 0.00 4.00
1.00000 0.13538 -0.01063 -0.00000 0.00 4.01
1.00000 0.13515 -0.01059 -0.00000 0.00 4.01
1.00000 0.13492 -0.01055 -0.00000 0.00 4.02
1.00000 0.13470 -0.01051 -0.00000 0.00 4.02
1.00000 0.13447 -0.01048 -0.00000 0.00 4.02
1.00000 0.13425 -0.01044 -0.00000 0.00 4.03
1.00000 0.13402 -0.01040 -0.00000 0.00 4.03
1.00000 0.13380 -0.01036 -0.00000 0.00 4.04
1.00000 0.13358 -0.01033 -0.00000 0.00 4.04
1.00000 0.13335 -0.01029 -0.00000 0.00 4.04
1.00000 0.13313 -0.01025 -0.00000 0.00 4.05
1.00000 0.13291 -0.01022 -0.00000 0.00 4.05
1.00000 0.13269 -0.01018 -0.00000 0.00 4.06
1.00000 0.13247 -0.01014 -0.00000 0.00 4.06
1.00000 0.13225 -0.01011 -0.00000 0.00 4.06
1.00000 0.13203 -0.01007 -0.00000 0.00 4.07
1.00000 0.13181 -0.01004 -0.00000 0.00 4.07
1.00000 0.13159 -0.01000 -0.00000 0.00 4.08
1.00000 0.13137 -0.00997 -0.00000 0.00 4.08
1.00000 0.13115 -0.00993 -0.00000 0.00 4.08
1.00000 0.13093 -0.00990 -0.00000 0.00 4.09
1.00000 0.13072 -0.00986 -0.00000 0.00 4.09
1.00000 0.13050 -0.00983 -0.00000 0.00 4.10
