# a0 a2 a4 a6 delta sigmaJ
1.00000 0.00371 0.07333 -0.00000 51.36 3.00
1.00000 0.00367 0.07333 -0.00000 51.48 3.00
1.00000 0.00362 0.07333 -0.00000 51.60 3.00
1.00000 0.00358 0.07333 -0.00000 51.72 3.00
1.00000 0.00354 0.07333 -0.00000 51.84 3.00
1.00000 0.00349 0.07333 -0.00000 51.96 3.00
1.00000 0.00345 0.07333 -0.00000 52.08 3.00
1.00000 0.00341 0.07333 -0.00000 52.20 3.00
1.00000 0.00337 0.07333 -0.00000 52.32 3.00
1.00000 0.00332 0.07333 -0.00000 52.44 3.00
1.00000 0.00328 0.07333 -0.00000 52.56 3.00
1.00000 0.00324 0.07333 -0.00000 52.68 3.00
1.00000 0.00320 0.07333 -0.00000 52.80 3.00
1.00000 0.00316 0.07333 -0.00000 52.92 3.00
1.00000 0.00312 0.07333 -0.00000 53.04 3.00
1.00000 0.00307 0.07333 -0.00000 53.16 3.00
1.00000 0.00303 0.07333 -0.00000 53.28 3.00
1.00000 0.00299 0.07333 -0.00000 53.40 3.00
1.00000 0.00295 0.07333 -0.00000 53.52 3.00
1.00000 0.00291 0.07333 -0.00000 53.64 3.00
1.00000 0.00287 0.07333 -0.00000 53.76 3.00
1.00000 0.00283 0.07333 -0.00000 53.88 3.00
1.00000 0.00279 0.07333 -0.00000 54.00 3.00
1.00000 0.00275 0.07333 -0.00000 54.12 3.00
1.00000 0.00271 0.07333 -0.00000 54.24 3.00
1.00000 0.00267 0.07333 -0.00000 54.36 3.00
1.00000 0.00264 0.07333 -0.00000 54.48 3.00
1.00000 0.00260 0.07333 -0.00000 54.60 3.00
1.00000 0.00256 0.07333 -0.00000 54.72 3.00
1.00000 0.00252 0.07333 -0.00000 54.84 3.00
1.00000 0.00248 0.07333 -0.00000 54.96 3.00
1.00000 0.00244 0.07333 -0.00000 55.08 3.00
1.00000 0.00240 0.07333 -0.00000 55.20 3.00
1.00000 0.00237 0.07333 -0.00000 55.32 3.00
1.00000 0.00233 0.07334 -0.00000 55.44 3.00
1.00000 0.00229 0.07334 -0.00000 55.56 3.00
1.00000 0.00225 0.07334 -0.00000 55.68 3.00
1.00000 0.00222 0.07334 -0.00000 55.80 3.00
1.00000 0.00218 0.07334 -0.00000 55.92 3.00
1.00000 0.00214 0.07334 -0.00000 56.04 3.00
1.00000 0.00211 0.07334 -0.00000 56.16 3.00
1.00000 0.00207 0.07334 -0.00000 56.28 3.00
1.00000 0.00203 0.07334 -0.00000 56.40 3.00
1.00000 0.00200 0.07334 -0.00000 56.52 3.00
1.00000 0.00196 0.07334 -0.00000 56.64 3.00
1.00000 0.00192 0.07334 -0.00000 56.76 3.00
1.00000 0.00189 0.07334 -0.00000 56.88 3.00
1.00000 0.00185 0.07334 -0.00000 57.00 3.00
1.00000 0.00182 0.07334 -0.00000 57.12 3.00
1.00000 0.00178 0.07334 -0.00000 57.24 3.00
1.00000 0.00175 0.07334 -0.00000 57.36 3.00
1.00000 0.00171 0.07334 -0.00000 57.48 3.00
1.00000 0.00168 0.07334 -0.00000 57.60 3.00
1.00000 0.00164 0.07334 -0.00000 57.72 3.00
1.00000 0.00161 0.07334 -0.00000 57.84 3.00
1.00000 0.00157 0.07334 -0.00000 57.96 3.00
1.00000 0.00154 0.07334 -0.00000 58.08 3.00
1.00000 0.00150 0.07334 -0.00000 58.20 3.00
1.00000 0.00147 0.07334 -0.00000 58.32 3.00
1.00000 0.00144 0.07334 -0.00000 58.44 3.00
1.00000 0.00140 0.07334 -0.00000 58.56 3.00
1.00000 0.00137 0.07334 -0.00000 58.68 3.00
1.00000 0.00133 0.07334 -0.00000 58.80 3.00
1.00000 0.00130 0.07334 -0.00000 58.92 3.00
1.00000 0.00127 0.07334 -0.00000 59.04 3.00
1.00000 0.00123 0.07334 -0.00000 59.16 3.00
1.00000 0.00120 0.07334 -0.00000 59.28 3.00
1.00000 0.00117 0.07334 -0.00000 59.40 3.00
1.00000 0.00114 0.07334 -0.00000 59.52 3.00
1.00000 0.00110 0.07334 -0.00000 59.64 3.00
1.00000 0.00107 0.07334 -0.00000 59.76 3.00
1.00000 0.00104 0.07334 -0.00000 59.88 3.00
